0.00989	-0.04651
0.00991	-0.03674
0.00993	-0.01859
0.00995	-0.00235
0.00998	0.00949
0.01000	0.02170
0.01002	0.03647
0.01005	0.06055
0.01007	0.09006
0.01009	0.11337
0.01011	0.12531
0.01014	0.12189
0.01016	0.11166
0.01018	0.10150
0.01020	0.09625
0.01023	0.09885
0.01025	0.10593
0.01027	0.11798
0.01029	0.13538
0.01032	0.15894
0.01034	0.18814
0.01036	0.21802
0.01039	0.23923
0.01041	0.24072
0.01043	0.21631
0.01045	0.16867
0.01048	0.10861
0.01050	0.05383
0.01052	0.01929
0.01054	0.00320
0.01057	0.00143
0.01059	0.00601
0.01061	0.00662
0.01063	0.00723
0.01066	0.00778
0.01068	0.01227
0.01070	0.02094
0.01073	0.03406
0.01075	0.04892
0.01077	0.06250
0.01079	0.07584
0.01082	0.09445
0.01084	0.12436
0.01086	0.16498
0.01088	0.20721
0.01091	0.23788
0.01093	0.24652
0.01095	0.22867
0.01098	0.18542
0.01100	0.12589
0.01102	0.06171
0.01104	0.00565
0.01107	-0.03568
0.01109	-0.06506
0.01111	-0.08975
0.01113	-0.11676
0.01116	-0.14526
0.01118	-0.17303
0.01120	-0.19968
0.01122	-0.21036
0.01125	-0.19565
0.01127	-0.15186
0.01129	-0.08560
0.01132	-0.00900
0.01134	0.06216
0.01136	0.11459
0.01138	0.15067
0.01141	0.17285
0.01143	0.18158
0.01145	0.18332
0.01147	0.18375
0.01150	0.18585
0.01152	0.18842
0.01154	0.18723
0.01156	0.17725
0.01159	0.15625
0.01161	0.12521
0.01163	0.08737
0.01166	0.05084
0.01168	0.02490
0.01170	0.01743
0.01172	0.03268
0.01175	0.06998
0.01177	0.11877
0.01179	0.16531
0.01181	0.20193
0.01184	0.22461
0.01186	0.23880
0.01188	0.24713
0.01190	0.24979
0.01193	0.24750
0.01195	0.24011
0.01197	0.22687
0.01200	0.20139
0.01202	0.16257
0.01204	0.11603
0.01206	0.07208
0.01209	0.04160
0.01211	0.03101
0.01213	0.04126
0.01215	0.06836
0.01218	0.10345
0.01220	0.13754
0.01222	0.16382
0.01224	0.18243
0.01227	0.19818
0.01229	0.21304
0.01231	0.22714
0.01234	0.23721
0.01236	0.24338
0.01238	0.24146
0.01240	0.23135
0.01243	0.21924
0.01245	0.21466
0.01247	0.22366
0.01249	0.24182
0.01252	0.25668
0.01254	0.26306
0.01256	0.25430
0.01259	0.22565
0.01261	0.18036
0.01263	0.12091
0.01265	0.05768
0.01268	0.00171
0.01270	-0.03799
0.01272	-0.05618
0.01274	-0.05429
0.01277	-0.03656
0.01279	-0.01465
0.01281	-0.00259
0.01283	-0.00830
0.01286	-0.02887
0.01288	-0.06131
0.01290	-0.09979
0.01293	-0.13995
0.01295	-0.18344
0.01297	-0.21335
0.01299	-0.22241
0.01302	-0.21649
0.01304	-0.19962
0.01306	-0.18372
0.01308	-0.17184
0.01311	-0.16513
0.01313	-0.16586
0.01315	-0.17514
0.01317	-0.18781
0.01320	-0.20157
0.01322	-0.21463
0.01324	-0.22757
0.01327	-0.23730
0.01329	-0.24826
0.01331	-0.25357
0.01333	-0.25848
0.01336	-0.26852
0.01338	-0.28757
0.01340	-0.31958
0.01342	-0.35489
0.01345	-0.38791
0.01347	-0.40588
0.01349	-0.39874
0.01351	-0.36667
0.01354	-0.32001
0.01356	-0.27942
0.01358	-0.25446
0.01361	-0.24182
0.01363	-0.23059
0.01365	-0.21381
0.01367	-0.19510
0.01370	-0.18347
0.01372	-0.18457
0.01374	-0.18884
0.01376	-0.18839
0.01379	-0.18005
0.01381	-0.16489
0.01383	-0.15082
0.01385	-0.14325
0.01388	-0.14758
0.01390	-0.16132
0.01392	-0.17896
0.01395	-0.18936
0.01397	-0.19110
0.01399	-0.18768
0.01401	-0.18213
0.01404	-0.17859
0.01406	-0.16791
0.01408	-0.14633
0.01410	-0.11725
0.01413	-0.08377
0.01415	-0.05533
0.01417	-0.03632
0.01420	-0.02991
0.01422	-0.03439
0.01424	-0.03839
0.01426	-0.03720
0.01429	-0.02582
0.01431	-0.01291
0.01433	-0.00854
0.01435	-0.01559
0.01438	-0.02679
0.01440	-0.03006
0.01442	-0.01932
0.01444	0.00641
0.01447	0.03952
0.01449	0.07068
0.01451	0.08911
0.01454	0.08978
0.01456	0.07861
0.01458	0.06326
0.01460	0.05515
0.01463	0.05804
0.01465	0.06857
0.01467	0.08255
0.01469	0.10028
0.01472	0.12494
0.01474	0.15573
0.01476	0.19391
0.01478	0.23615
0.01481	0.27151
0.01483	0.29291
0.01485	0.29254
0.01488	0.27002
0.01490	0.23718
0.01492	0.19901
0.01494	0.16196
0.01497	0.12891
0.01499	0.10477
0.01501	0.09164
0.01503	0.08252
0.01506	0.06686
0.01508	0.04050
0.01510	0.00491
0.01512	-0.03433
0.01515	-0.06815
0.01517	-0.08972
0.01519	-0.09061
0.01522	-0.06067
0.01524	-0.00653
0.01526	0.04950
0.01528	0.09628
0.01531	0.12732
0.01533	0.14697
0.01535	0.16147
0.01537	0.17526
0.01540	0.19122
0.01542	0.20847
0.01544	0.21936
0.01546	0.21426
0.01549	0.18768
0.01551	0.13718
0.01553	0.06946
0.01556	-0.01297
0.01558	-0.10242
0.01560	-0.18625
0.01562	-0.25037
0.01565	-0.28497
0.01567	-0.28650
0.01569	-0.25858
0.01571	-0.20941
0.01574	-0.15637
0.01576	-0.11563
0.01578	-0.09576
0.01580	-0.08783
0.01583	-0.07199
0.01585	-0.04016
0.01587	0.00748
0.01590	0.05704
0.01592	0.09552
0.01594	0.11548
0.01596	0.11694
0.01599	0.10660
0.01601	0.09277
0.01603	0.08118
0.01605	0.06967
0.01608	0.05392
0.01610	0.02649
0.01612	-0.01016
0.01615	-0.05060
0.01617	-0.08365
0.01619	-0.10019
0.01621	-0.09830
0.01624	-0.07935
0.01626	-0.04730
0.01628	-0.00772
0.01630	0.03351
0.01633	0.07913
0.01635	0.12534
0.01637	0.16727
0.01639	0.19290
0.01642	0.19705
0.01644	0.18234
0.01646	0.15768
0.01649	0.12949
0.01651	0.09421
0.01653	0.05063
0.01655	0.00253
0.01658	-0.03799
0.01660	-0.05276
0.01662	-0.04388
0.01664	-0.01257
0.01667	0.03522
0.01669	0.08685
0.01671	0.13159
0.01673	0.15872
0.01676	0.16769
0.01678	0.16483
0.01680	0.16013
0.01683	0.15930
0.01685	0.16611
0.01687	0.18097
0.01689	0.20200
0.01692	0.22577
0.01694	0.24637
0.01696	0.26160
0.01698	0.27032
0.01701	0.26834
0.01703	0.25330
0.01705	0.22278
0.01707	0.18329
0.01710	0.14499
0.01712	0.11548
0.01714	0.09378
0.01717	0.06958
0.01719	0.04007
0.01721	0.01132
0.01723	-0.00687
0.01726	-0.01132
0.01728	-0.01144
0.01730	-0.02008
0.01732	-0.04504
0.01735	-0.08505
0.01737	-0.12924
0.01739	-0.16760
0.01741	-0.18945
0.01744	-0.19479
0.01746	-0.19070
0.01748	-0.19098
0.01751	-0.20261
0.01753	-0.22299
0.01755	-0.24249
0.01757	-0.25436
0.01760	-0.26001
0.01762	-0.26361
0.01764	-0.26035
0.01766	-0.25894
0.01769	-0.26086
0.01771	-0.26398
0.01773	-0.26608
0.01776	-0.26724
0.01778	-0.27197
0.01780	-0.28412
0.01782	-0.30548
0.01785	-0.33020
0.01787	-0.35150
0.01789	-0.35684
0.01791	-0.35266
0.01794	-0.34421
0.01796	-0.32877
0.01798	-0.31198
0.01800	-0.29523
0.01803	-0.27802
0.01805	-0.25537
0.01807	-0.22241
0.01810	-0.18475
0.01812	-0.15405
0.01814	-0.13562
0.01816	-0.12234
0.01819	-0.10513
0.01821	-0.08252
0.01823	-0.06009
0.01825	-0.04263
0.01828	-0.03397
0.01830	-0.04007
0.01832	-0.05804
0.01834	-0.07898
0.01837	-0.09540
0.01839	-0.10608
0.01841	-0.11499
0.01844	-0.12646
0.01846	-0.14111
0.01848	-0.15594
0.01850	-0.16397
0.01853	-0.15738
0.01855	-0.13388
0.01857	-0.09720
0.01859	-0.05963
0.01862	-0.02670
0.01864	-0.00696
0.01866	0.00089
0.01868	0.00299
0.01871	-0.00140
0.01873	-0.00903
0.01875	-0.01730
0.01878	-0.02850
0.01880	-0.03729
0.01882	-0.03839
0.01884	-0.02472
0.01887	0.00388
0.01889	0.03653
0.01891	0.06937
0.01893	0.09497
0.01896	0.10687
0.01898	0.10330
0.01900	0.08389
0.01902	0.05219
0.01905	0.02026
0.01907	-0.00143
0.01909	-0.00546
0.01912	0.01517
0.01914	0.05789
0.01916	0.11621
0.01918	0.18094
0.01921	0.23334
0.01923	0.26602
0.01925	0.27814
0.01927	0.27060
0.01930	0.25635
0.01932	0.24567
0.01934	0.24677
0.01937	0.26065
0.01939	0.28098
0.01941	0.29352
0.01943	0.28903
0.01946	0.26965
0.01948	0.23810
0.01950	0.19717
0.01952	0.14713
0.01955	0.09735
0.01957	0.05884
0.01959	0.03720
0.01961	0.03027
0.01964	0.02878
0.01966	0.02951
0.01968	0.03104
0.01971	0.03546
0.01973	0.04074
0.01975	0.05170
0.01977	0.07800
0.01980	0.12717
0.01982	0.19580
0.01984	0.26318
0.01986	0.31317
0.01989	0.33261
0.01991	0.32217
0.01993	0.29678
0.01995	0.25851
0.01998	0.21384
0.02000	0.16492
0.02002	0.10605
0.02005	0.03455
0.02007	-0.04688
0.02009	-0.12808
0.02011	-0.19604
0.02014	-0.24063
0.02016	-0.26157
0.02018	-0.26251
0.02020	-0.24161
0.02023	-0.21457
0.02025	-0.18671
0.02027	-0.15894
0.02029	-0.13663
0.02032	-0.11044
0.02034	-0.08041
0.02036	-0.04660
0.02039	-0.01324
0.02041	0.01645
0.02043	0.04446
0.02045	0.07309
0.02048	0.09595
0.02050	0.10162
0.02052	0.08780
0.02054	0.05716
0.02057	0.01947
0.02059	-0.01651
0.02061	-0.04849
0.02063	-0.07413
0.02066	-0.09888
0.02068	-0.12027
0.02070	-0.13559
0.02073	-0.13577
0.02075	-0.11728
0.02077	-0.08569
0.02079	-0.03976
0.02082	0.01239
0.02084	0.06110
0.02086	0.09940
0.02088	0.12308
0.02091	0.12839
0.02093	0.11450
0.02095	0.08707
0.02098	0.05646
0.02100	0.03204
0.02102	0.01886
0.02104	0.01703
0.02107	0.01743
0.02109	0.02142
0.02111	0.02509
0.02113	0.03247
0.02116	0.04523
0.02118	0.05765
0.02120	0.07114
0.02122	0.08124
0.02125	0.08731
0.02127	0.09467
0.02129	0.10831
0.02132	0.13000
0.02134	0.16092
0.02136	0.19495
0.02138	0.22427
0.02141	0.24521
0.02143	0.25204
0.02145	0.24786
0.02147	0.23807
0.02150	0.22845
0.02152	0.22430
0.02154	0.22507
0.02156	0.22891
0.02159	0.23413
0.02161	0.23697
0.02163	0.23016
0.02166	0.21106
0.02168	0.18143
0.02170	0.14548
0.02172	0.10712
0.02175	0.06738
0.02177	0.03250
0.02179	0.01086
0.02181	-0.00058
0.02184	-0.00558
0.02186	-0.01282
0.02188	-0.02829
0.02190	-0.04782
0.02193	-0.06689
0.02195	-0.08804
0.02197	-0.11356
0.02200	-0.13821
0.02202	-0.15753
0.02204	-0.17194
0.02206	-0.18152
0.02209	-0.18820
0.02211	-0.19098
0.02213	-0.18951
0.02215	-0.18835
0.02218	-0.19171
0.02220	-0.20117
0.02222	-0.21536
0.02224	-0.23099
0.02227	-0.24649
0.02229	-0.25793
0.02231	-0.26276
0.02234	-0.25961
0.02236	-0.25482
0.02238	-0.25696
0.02240	-0.26447
0.02243	-0.26874
0.02245	-0.27875
0.02247	-0.28769
0.02249	-0.28793
0.02252	-0.28094
0.02254	-0.26096
0.02256	-0.23282
0.02259	-0.20557
0.02261	-0.17737
0.02263	-0.14828
0.02265	-0.11664
0.02268	-0.08002
0.02270	-0.04688
0.02272	-0.02124
0.02274	-0.00488
0.02277	-0.00217
0.02279	-0.01291
0.02281	-0.03397
0.02283	-0.05905
0.02286	-0.08475
0.02288	-0.10938
0.02290	-0.13409
0.02293	-0.15823
0.02295	-0.17303
0.02297	-0.17828
0.02299	-0.16861
0.02302	-0.14410
0.02304	-0.10971
0.02306	-0.06958
0.02308	-0.03308
0.02311	-0.01004
0.02313	-0.00726
0.02315	-0.02164
0.02317	-0.04636
0.02320	-0.07162
0.02322	-0.09018
0.02324	-0.09186
0.02327	-0.06879
0.02329	-0.02222
0.02331	0.03879
0.02333	0.09796
0.02336	0.13998
0.02338	0.15616
0.02340	0.14587
0.02342	0.11273
0.02345	0.06671
0.02347	0.01984
0.02349	-0.01196
0.02351	-0.02130
0.02354	-0.01254
0.02356	0.01157
0.02358	0.03717
0.02361	0.05740
0.02363	0.07166
0.02365	0.08209
0.02367	0.09741
0.02370	0.12552
0.02372	0.16684
0.02374	0.21378
0.02376	0.25653
0.02379	0.28665
0.02381	0.30280
0.02383	0.30673
0.02385	0.30060
0.02388	0.28851
0.02390	0.27921
0.02392	0.27686
0.02395	0.27878
0.02397	0.27911
0.02399	0.26340
0.02401	0.23285
0.02404	0.19077
0.02406	0.14325
0.02408	0.09827
0.02410	0.06091
0.02413	0.03851
0.02415	0.03207
0.02417	0.03668
0.02420	0.04538
0.02422	0.05661
0.02424	0.07538
0.02426	0.10715
0.02429	0.15228
0.02431	0.20581
0.02433	0.26169
0.02435	0.31403
0.02438	0.34689
0.02440	0.35626
0.02442	0.34286
0.02444	0.30856
0.02447	0.26517
0.02449	0.21280
0.02451	0.15103
0.02454	0.08115
0.02456	0.00555
0.02458	-0.06427
0.02460	-0.12680
0.02463	-0.17703
0.02465	-0.21704
0.02467	-0.24280
0.02469	-0.25949
0.02472	-0.26489
0.02474	-0.24747
0.02476	-0.21597
0.02478	-0.17273
0.02481	-0.13004
0.02483	-0.09595
0.02485	-0.07150
0.02488	-0.05176
0.02490	-0.02469
0.02492	0.01221
0.02494	0.05432
0.02497	0.08737
0.02499	0.09833
0.02501	0.07861
0.02503	0.03601
0.02506	-0.02023
0.02508	-0.07217
0.02510	-0.11267
0.02512	-0.14359
0.02515	-0.16238
0.02517	-0.17438
0.02519	-0.17468
0.02522	-0.16272
0.02524	-0.14163
0.02526	-0.11026
0.02528	-0.07855
0.02531	-0.05325
0.02533	-0.03909
0.02535	-0.03561
0.02537	-0.03635
0.02540	-0.03152
0.02542	-0.02203
0.02544	-0.01031
0.02546	0.00302
0.02549	0.01004
0.02551	0.01389
0.02553	0.01581
0.02556	0.01450
0.02558	0.00711
0.02560	-0.00397
0.02562	-0.02057
0.02565	-0.03720
0.02567	-0.04507
0.02569	-0.03949
0.02571	-0.01489
0.02574	0.02759
0.02576	0.07791
0.02578	0.12585
0.02580	0.15997
0.02583	0.17880
0.02585	0.18991
0.02587	0.19727
0.02590	0.20520
0.02592	0.21399
0.02594	0.22137
0.02596	0.22836
0.02599	0.23676
0.02601	0.24994
0.02603	0.27060
0.02605	0.29443
0.02608	0.31290
0.02610	0.31708
0.02612	0.30298
0.02615	0.27429
0.02617	0.24069
0.02619	0.21048
0.02621	0.18600
0.02624	0.16861
0.02626	0.15350
0.02628	0.13644
0.02630	0.11514
0.02633	0.08807
0.02635	0.05618
0.02637	0.02209
0.02639	-0.01343
0.02642	-0.04837
0.02644	-0.08041
0.02646	-0.10504
0.02649	-0.11957
0.02651	-0.12622
0.02653	-0.12311
0.02655	-0.12173
0.02658	-0.12769
0.02660	-0.14059
0.02662	-0.15860
0.02664	-0.17294
0.02667	-0.19043
0.02669	-0.20331
0.02671	-0.21078
0.02673	-0.22610
0.02676	-0.24033
0.02678	-0.25003
0.02680	-0.25046
0.02683	-0.24536
0.02685	-0.24094
0.02687	-0.24127
0.02689	-0.25122
0.02692	-0.26852
0.02694	-0.29153
0.02696	-0.30997
0.02698	-0.31445
0.02701	-0.30975
0.02703	-0.29675
0.02705	-0.28061
0.02707	-0.26648
0.02710	-0.25031
0.02712	-0.22171
0.02714	-0.18796
0.02717	-0.13696
0.02719	-0.07806
0.02721	-0.03320
0.02723	-0.00543
0.02726	-0.00610
0.02728	-0.02942
0.02730	-0.06616
0.02732	-0.11044
0.02735	-0.16043
0.02737	-0.20987
0.02739	-0.24762
0.02741	-0.25824
0.02744	-0.23996
0.02746	-0.20294
0.02748	-0.15707
0.02751	-0.12415
0.02753	-0.11395
0.02755	-0.12808
0.02757	-0.15988
0.02760	-0.19302
0.02762	-0.21344
0.02764	-0.21075
0.02766	-0.18970
0.02769	-0.15576
0.02771	-0.12778
0.02773	-0.10510
0.02776	-0.08932
0.02778	-0.08392
0.02780	-0.07532
0.02782	-0.06067
0.02785	-0.04285
0.02787	-0.02686
0.02789	-0.01828
0.02791	-0.01880
0.02794	-0.02972
0.02796	-0.04807
0.02798	-0.07285
0.02800	-0.10291
0.02803	-0.12988
0.02805	-0.14313
0.02807	-0.13550
0.02810	-0.10818
0.02812	-0.07056
0.02814	-0.03308
0.02816	-0.00064
0.02819	0.03082
0.02821	0.06635
0.02823	0.10727
0.02825	0.15326
0.02828	0.19781
0.02830	0.23300
0.02832	0.25311
0.02834	0.26019
0.02837	0.25983
0.02839	0.26147
0.02841	0.26788
0.02844	0.27380
0.02846	0.27704
0.02848	0.26852
0.02850	0.24951
0.02853	0.22125
0.02855	0.18542
0.02857	0.14435
0.02859	0.10278
0.02862	0.06348
0.02864	0.03055
0.02866	0.01172
0.02868	0.01508
0.02871	0.04578
0.02873	0.09647
0.02875	0.15396
0.02878	0.20743
0.02880	0.25299
0.02882	0.29471
0.02884	0.33395
0.02887	0.37149
0.02889	0.40247
0.02891	0.41953
0.02893	0.41656
0.02896	0.38885
0.02898	0.34009
0.02900	0.28006
0.02902	0.21902
0.02905	0.16013
0.02907	0.10181
0.02909	0.04037
0.02912	-0.02182
0.02914	-0.07968
0.02916	-0.12787
0.02918	-0.16235
0.02921	-0.18005
0.02923	-0.18054
0.02925	-0.16733
0.02927	-0.14624
0.02930	-0.11908
0.02932	-0.08130
0.02934	-0.03305
0.02937	0.02170
0.02939	0.07291
0.02941	0.10986
0.02943	0.12726
0.02946	0.12390
0.02948	0.10559
0.02950	0.07166
0.02952	0.03076
0.02955	-0.01099
0.02957	-0.05249
0.02959	-0.08594
0.02961	-0.11249
0.02964	-0.12225
0.02966	-0.11700
0.02968	-0.09900
0.02971	-0.08560
0.02973	-0.08542
0.02975	-0.09521
0.02977	-0.10941
0.02980	-0.11868
0.02982	-0.11655
0.02984	-0.10013
0.02986	-0.07431
0.02989	-0.04077
0.02991	-0.00714
0.02993	0.01733
0.02995	0.03329
0.02998	0.03925
0.03000	0.03738
0.03002	0.02689
0.03005	0.00598
0.03007	-0.02032
0.03009	-0.04599
0.03011	-0.06387
0.03014	-0.06876
0.03016	-0.06046
0.03018	-0.03983
0.03020	-0.01541
0.03023	0.00589
